Protein.Accession,Group.Proteins,Group.Accessions,Gene,FC,FCmin,FCmax,Adj_pValue,Log2FC,Log10pValue,Log2FCmin,Log2FCmax,FC_SE,FC_SD_NoProp,FC_SD_Log2,type
Q8N5G0,sp|Q8N5G0|SIM20_HUMAN,Q8N5G0,SMIM20,0.2856,0.1929,0.4229,0.00278411042,-1.8077,-2.55531354426057,-2.37407495150035,-1.24161153452065,0.0586734693877551,0.0644279409722609,0.325454730165853,Depleted
Q8NAA5,sp|Q8NAA5|LR75A_HUMAN,Q8NAA5,LRRC75A,1718.0943,0.1156,25534660.9473,0.145639561,10.7466,-0.836720638826015,-3.11278669704877,24.6059535670881,6513944.08971939,7152807.04700639,6006.25894350022,Not Significant
Q8ND90,sp|Q8ND90|PNMA1_HUMAN,Q8ND90,PNMA1,2.9661,0.6717,13.097,0.16269347,1.5686,-0.78862987791673,-0.574111065975696,3.7111644806363,3.1697193877551,3.48059345635928,1.69294188289002,Not Significant
Q96A72 / P61326,sp|Q96A72|MGN2_HUMAN / sp|P61326|MGN_HUMAN,Q96A72 / P61326,MAGOHB / MAGOH,6.3848,2.2141,18.4116,0.0185472634,2.6746,-1.73172016033218,1.14672038302555,4.20254309972642,4.13201530612245,4.53726771260085,1.02523080255526,Enriched
Q96HD1,sp|Q96HD1|CREL1_HUMAN,Q96HD1,CRELD1,10.5237,4.5142,24.5336,0.00436537162,3.3956,-2.35997877930192,2.17447033802826,4.61668704183111,5.10698979591837,5.60786400652209,0.768782613737481,Enriched
Q96MH6,sp|Q96MH6|TMM68_HUMAN,Q96MH6,TMEM68,4.7694,1.4703,15.4709,0.0414313638,2.2538,-1.38267077075514,0.556110552581463,3.95148522107114,3.57158163265306,3.92186882772276,1.18632547254846,Enriched
Q9UKT9,sp|Q9UKT9|IKZF3_HUMAN,Q9UKT9,IKZF3,0.1325,0.0918,0.1913,0.000500137417,-2.9155,-3.30091065317328,-3.44536203613564,-2.38609122120334,0.0253826530612245,0.027872087507565,0.303478659821791,Depleted
Q9Y2S7,sp|Q9Y2S7|PDIP2_HUMAN,Q9Y2S7,POLDIP2,244.489,0.0045,13286624.3116,0.300375817,7.9336,-0.522335034937576,-7.79585928321977,23.6634712746552,3389444.97630102,3721868.89816715,21962.2224403741,Not Significant
O15400,sp|O15400|STX7_HUMAN,O15400,STX7,23.329,19.432,28.0074,1.74986537e-05,4.544,-4.75699536349386,4.28036248997378,4.80773615537194,2.18760204081633,2.40215376092837,0.148552244774493,Enriched
O43674,sp|O43674|NDUB5_HUMAN,O43674,NDUFB5,8.418,3.7531,18.881,0.00518469173,3.0735,-2.28527706067127,1.90808273082762,4.23886327149576,3.85915816326531,4.23764977493159,0.726257580817063,Enriched
P01034,sp|P01034|CYTC_HUMAN,P01034,CST3,0.2709,0.2401,0.3056,6.25132231e-05,-1.8843,-4.20402810886461,-2.05829269131903,-1.7102835515137,0.0167091836734694,0.0183479571029699,0.0977132031114735,Depleted
P01871,sp|P01871|IGHM_HUMAN,P01871,IGHM,0.3171,0.2816,0.3571,8.67713303e-05,-1.6569,-4.06162374428473,-1.82828076091215,-1.48559996096338,0.0192602040816326,0.0211491719278508,0.0962213984838174,Depleted
P06733,sp|P06733|ENOA_HUMAN,P06733,ENO1,20.0634,16.9473,23.7525,1.61789136e-05,4.3265,-4.79105064424203,4.08298354011408,4.57000746297462,1.73602040816327,1.90628271262796,0.137074703990386,Enriched
P08571,sp|P08571|CD14_HUMAN,P08571,CD14,0.7571,0.6325,0.9061,0.0266396362,-0.4015,-1.5744717103355,-0.660862615080415,-0.142257815539934,0.069795918367347,0.0766412376087417,0.146044027771397,Not Significant
P20339,sp|P20339|RAB5A_HUMAN,P20339,RAB5A,11.3712,8.2904,15.5968,0.000175161025,3.5073,-3.75656252208609,3.05144171138261,3.96317815617389,1.86387755102041,2.04667959965099,0.259667801877118,Enriched
P21399,sp|P21399|ACOHC_HUMAN,P21399,ACO1,5.6408,4.7225,6.7377,8.52683178e-05,2.4959,-4.06921230482934,2.23955079661365,2.75225619305634,0.514081632653061,0.564500811510001,0.144377131141553,Enriched
P45877,sp|P45877|PPIC_HUMAN,P45877,PPIC,3.8632,2.0147,7.4079,0.0110310915,1.9498,-1.95738151303814,1.01056502945574,2.88906462364164,1.37581632653061,1.51075117935477,0.564183380221651,Enriched
P48509,sp|P48509|CD151_HUMAN,P48509,CD151,24.9456,19.5194,31.8804,3.58492079e-05,4.6407,-4.44552043576911,4.28683680197216,4.99459782567108,3.15331632653061,3.46258164503529,0.200253726828201,Enriched
P50151,sp|P50151|GBG10_HUMAN,P50151,GNG10,0.1681,0.0864,0.3271,0.00492378426,-2.573,-2.30770098432402,-3.53282487738598,-1.61219633546667,0.0614030612244898,0.0674252408348835,0.578667820245273,Depleted
