"","TPAD1010","TPAD1016","TPAD1022","TPAD1008","TPAD1036","TPAD1040","TPAD1021","TPAD1012","TPAD1037","TPAD1025","TPAD1013","TPAD1035","TPAD1018","TPAD1007","TPAD1030","TPAD1039","TPAD1028","TPAD1005","TPAD1004","TPAD1017","TPAD1001","TPAD1011","TPAD1026","TPAD1032","TPAD1019","TPAD1033","TPAD1006","TPAD1024","TPAD1002","TPAD1038","TPAD1031","TPAD1034","TPAD1015","TPAD1027","TPAD1029","TPAD1003","TPAD1009","TPAD1014","TPAD1023","TPAD1020"
"sp|Q8NF50|DOCK8_HUMAN",22.706268860181,23.128752955574,22.6028445707417,22.7675037970014,22.6069198700717,22.8410700726488,22.2206802890923,22.2286714528545,22.9375198773388,22.3806947078772,22.6543948762751,22.6644355767191,23.2251203060364,22.5488021945814,22.7242448530411,22.691473203135,22.8949741243535,22.4270353496373,22.8136129485335,22.262673242929,22.6054668554745,22.9121013967114,22.1725762150995,22.531109888067,22.8437141193389,23.4768430005125,22.3748298320694,22.7530713693426,22.5578261178099,22.277302711155,22.8979964217625,22.7783684437704,22.0407364111641,22.6765308935177,22.4323207999699,22.2953404615436,22.3913355289817,22.7626981430089,22.6918661576241,21.6456343589786
"sp|Q99542|MMP19_HUMAN",24.8229850200979,23.8889586397205,23.9500921055468,25.0137006200443,23.8000928503074,23.7954939289832,25.1038157944074,24.2596222550752,22.1905573167123,24.9869909097275,23.7533589473713,23.1440025164221,22.8477674128934,24.6673338786423,24.3830020133742,23.8252657950063,22.7892641092657,25.1513283294257,24.8772312916063,24.1509862641384,23.4198383694752,22.9165566409825,24.6016150020902,24.2183305762192,23.6619678082452,22.9709580632495,24.5559692609992,24.3430718652664,24.5105484225996,24.279289950885,24.6996987878002,23.2233531595515,24.2080708860811,23.9612999194575,23.9764212089874,25.1427208563458,24.5116827371866,23.667943806388,23.9245869241724,23.6832719981543
"sp|O60684|IMA7_HUMAN / sp|P52294|IMA5_HUMAN",23.10907060853,22.6756977094573,23.3247775485276,22.8090884904901,22.5460235468727,23.2858277818525,22.657101284036,22.7939986501089,23.5791442830522,23.2061141866199,22.6662392303817,22.736102961058,22.9223151980795,22.9943394446215,22.8886232760872,22.9339015223479,23.5468806765084,22.3710567065559,23.1586782905002,23.3927168580965,23.3030798689907,23.2562318125551,22.7160782582442,24.0979099279135,22.9347517333488,23.2194567857218,22.5923334542068,23.0676071007125,22.6489009523758,23.3805416408214,22.5809543561106,23.2688993393211,23.432636708491,22.8922255432318,22.9245989082519,24.0772383492306,22.8796082807129,22.7471595819666,23.4513999534963,23.5378902040638
"sp|P02679|FIBG_HUMAN",34.4335625081994,33.6552499750803,33.2670916302205,34.1053472489705,33.937589323625,33.1347684617508,33.8406123297574,34.5060886923487,33.2755488763534,33.4587564349262,33.8252872114033,33.6297652761443,33.0714099257726,33.9295558328132,33.7719436121233,34.3763743409841,33.3102608337366,33.9284710292817,34.2728218643656,33.8725068268858,33.5654553674905,33.8021545515063,33.9502180774197,33.8798915198974,33.1905274525601,33.0613784878669,33.8152910651465,33.5795957572208,33.9514790232358,33.9733033210618,34.1627795581043,33.5975384957165,34.2534826123781,33.6644519604809,34.0618153636958,33.8680252312018,33.425549157427,34.452379673932,32.6278376389376,33.6106831696097
"sp|P08648|ITA5_HUMAN",21.8839461834067,20.7602652396057,22.2476915635301,22.0789656915261,22.5797220006509,21.8719277803613,22.6449366483954,21.9997999555043,21.9736625222623,22.0313876494596,21.7557979843554,22.5631886207344,22.3564764561466,22.2140698272334,22.0821328345753,22.8574464736526,21.7780298067128,23.5773784427657,21.9362820499952,23.7967929230933,22.3344234507278,21.7528595793589,22.3296945142558,22.9392327270285,21.2605774219223,21.8212997740056,21.3609193333594,22.4649887558294,21.7582973191578,21.8179576305406,22.7083900497386,22.3006771709693,22.4085745937867,22.573863561824,21.9148366418872,22.4522225031022,22.5441934710602,22.6701582940711,21.7661958478585,21.9775580676449
"sp|P11177|ODPB_HUMAN",23.3231761325667,23.512140925087,23.9165186875598,23.3076351659461,23.7903237930705,23.9772049816701,23.0269727160501,21.557995093836,24.2394568382353,23.657569284039,23.4086479290176,23.8072395039091,24.0858232646643,23.5072947508208,23.737348429138,23.1437585259414,23.9852688378664,23.2059826506055,23.4252239408781,22.9507307405835,24.0024835448975,23.8973122466763,23.9117729678876,23.0067030387346,23.855381880263,24.82425397159,23.5739829372374,23.7146224921777,23.6385699164806,23.129338312024,23.0844899747672,23.9712388205302,22.421329581258,23.8464328362001,23.0223528899966,23.3971850997004,23.6914133690749,23.4403954529879,23.6291186898455,23.0244796836636
"sp|P13929|ENOB_HUMAN",25.222165740993,25.7362497149425,25.6935862191109,25.4627415106388,24.7404413537357,25.6699767731566,25.5913753476606,25.209769376855,26.3283476622344,25.9166067086531,24.7058727305558,25.5995333138334,25.9096420406431,25.5449725744012,25.7111056763645,24.6150225840035,26.2531066006859,24.8901229834629,26.0345702118582,25.2334764199426,25.8310847094561,25.8734497666081,25.8462831525108,24.2452273659233,25.4888880948512,26.3470535013041,25.6438861786772,25.760779684033,25.1088892356393,24.946574767462,25.5458483455301,25.8948690614211,25.5320574753129,25.7470994753103,25.3427719826064,25.8435131910759,25.8677794078094,25.9232310197395,26.280009977167,26.4026036282149
"sp|P19971|TYPH_HUMAN",23.4443681061435,21.2215317031655,23.0766569008049,22.8963252349236,21.9664859138099,22.290738448594,23.0307734277891,20.9880891247883,22.5175371952716,23.8226693522184,20.372287710372,22.577143615526,21.7045145374345,23.0403815488869,23.74930788651,21.7205421060391,23.090864435854,22.2626012019754,23.8043392338835,22.2327090053207,22.3101789743133,21.4218957834405,23.2118968303082,22.4607141922074,22.4030566064822,22.5537177813534,23.0350278470819,23.8854966853195,23.3505859819127,21.2653278332247,21.2888577736787,22.2586270046833,20.9414794368925,23.3507363057496,23.7086924768806,23.6236123681178,22.6363949916304,21.0785242550159,22.8247408693444,22.7533384326823
"sp|P20338|RAB4A_HUMAN",26.7466737909021,26.4343921540703,27.3801452370329,26.7183203481256,26.849679189047,26.8805602342639,26.6972809943846,26.0251784797461,27.4098566290231,27.0453219217016,26.0281986754939,26.6811763624939,27.2068317575424,27.0960854689124,27.0138747491325,26.5576756990626,27.5915000762056,26.8657451586155,27.0393169319681,26.4194761524696,27.2634864747898,26.9759690551461,27.0927772010346,26.4058877070788,27.3566400968416,27.6958146049907,27.2315507711411,27.3969521579439,27.3857917394656,26.7338006062172,26.7661369356273,27.3656292243069,26.1173480951493,27.1978616508423,27.0043352598219,27.1683868582813,27.4454971469228,26.8993972269466,27.416713513447,27.4757905372557
"sp|P84243|H33_HUMAN / sp|P68431|H31_HUMAN / sp|Q71DI3|H32_HUMAN / sp|Q16695|H31T_HUMAN",23.1135572290746,23.8092754129534,23.1394752091616,23.8623777186011,23.0397603349297,22.6596850300466,24.1336786158196,23.293624764207,22.0440019944407,26.3359456065538,22.9532577830679,23.2378079006297,22.0544351068144,23.860315705523,23.0077095520314,24.2701376730831,21.7536529647456,25.0945347064045,23.5023899517393,22.194737405003,22.6832968912875,22.3706333975206,23.1700426853996,23.5282125998484,26.8580104992768,23.4500253638867,24.1480174444692,22.6534108297285,25.9224938734937,22.0814802320925,22.9693147278235,21.7918643627208,23.079942757412,21.8580495485701,23.4850899059734,21.8090993526658,24.6070741819715,22.5808013970044,22.2693195530273,22.9489626572597
"sp|Q14573|ITPR3_HUMAN",21.3414834803007,21.8954851582555,21.9651648347271,21.5398214411609,21.9354024993321,22.1589935060121,21.6835534883166,15.7401406397039,22.5122623364103,21.8097268199368,21.9704918774033,22.0616500064414,22.7573698006518,21.8205218693289,21.6309712013961,21.7373548398015,22.3931678446005,21.7671967905748,21.9392322259855,21.3914889680088,21.9144390727488,22.1415095798971,22.3125532002401,21.6772374465751,22.232039511652,22.4621929618835,22.182652501501,21.7685642809203,21.7083202094181,21.8899245293846,22.3122467011295,22.4683301461106,20.2086042857398,22.0200204263136,21.2800443481721,21.6919908439132,22.2995602583571,21.8413719973042,22.1190286301992,22.0993541796563
"sp|Q5T5C0|STXB5_HUMAN",21.2981841762387,22.1049984682978,22.1518930674347,20.8590663622757,21.8494547728785,21.7506451667304,20.9332518960133,21.5714457783362,21.942391821569,21.7789640997233,21.2162652100905,21.2391587136155,21.8982074568161,21.4113297640941,21.5483446248118,20.5857032144271,22.4747884307255,20.4057376271153,21.5759494073132,20.2597166115233,23.2384485316937,21.1167695371055,21.7078800903784,20.5683494746042,21.0962231928608,22.8283713964816,21.6232163618282,21.9764267362329,21.1418637539534,21.3022366808168,19.9387912165647,21.807403365927,20.4829163794115,21.969465388533,21.7682616361006,21.0350263044792,21.5244753519495,21.7069744103889,21.9580359450245,20.8516384002151
"sp|Q8NEV1|CSK23_HUMAN / sp|P68400|CSK21_HUMAN",22.5324265200789,22.8033692255894,22.7519685689168,22.7400824203232,22.7401730834877,22.6954374971307,22.7689256077239,22.5719849042128,22.6538091209361,22.5781174468982,22.5893448199834,22.5973756427087,22.4518779727567,22.5079964004444,22.7485216825117,22.3359809106109,22.6859738776308,22.6251744247247,22.4940726075043,21.2765737485264,22.4182668682023,22.5073366226803,22.7997629440078,22.7770547990556,22.8005496378269,22.3382274980495,22.3885967945598,22.6290792020499,22.2844651717043,22.3950961526925,22.3246946505231,22.6084805697383,22.7356677853802,22.6072449477475,22.5247519404485,22.6053165160922,22.4835662808099,21.9131654268159,22.5620607241929,22.4501606078682
"sp|Q8WV24|PHLA1_HUMAN",21.5527135634973,21.920780457206,20.7440653195085,21.1666540839027,21.5805454836286,20.2147568598618,21.2309835455444,21.7751998971918,20.3108264198831,20.8107483156745,19.5416655589602,20.1067695303829,20.6521973067718,20.918412934516,20.900224042194,21.301459317179,20.6212263146602,21.2341285910414,20.9443444244937,20.9295995686344,20.0631550100008,20.8067942338122,20.4284684532669,21.3224889463684,19.6302530976973,20.0763686097866,20.6911447186715,20.5710865638118,21.1546227400249,21.0719415678741,20.7012114684911,20.6995632628512,22.0841214432932,20.9494253001963,21.4175093787848,21.1748409734768,20.2841123055346,21.0110423700568,19.7544241751373,21.0504121493779
"sp|Q9UHY1|NRBP_HUMAN",21.6811049851266,21.9426486538024,22.3781802575277,21.8083128161083,21.6030521276875,22.1613630331792,21.309266201587,20.8303807553511,22.740191782475,21.7517428687016,22.0117530939599,22.0979939421817,22.1723104593136,21.9112747953893,21.4780886338046,21.7813599045211,22.384055912831,21.9114882591141,21.7085285186976,21.5527922546907,22.1066882814739,22.5327900176916,21.8767769288317,21.5755653848829,22.0313332569356,22.4916695536694,21.8721710986681,22.199871260866,22.0667778007885,21.4259797552757,22.1021861146312,22.072979345501,22.1625781545214,22.2553361243897,21.1125453125324,21.9049567928744,22.1414446056519,21.7692720671038,22.2003557450997,20.9895737189213
"sp|Q9Y210|TRPC6_HUMAN",24.8976622210256,24.0787273193011,24.2164676652229,25.0846979075767,25.3785883321365,24.5512409578209,25.6211318073359,25.6792712799419,24.3578181310516,24.8813034762058,25.3031080877096,24.7620429993779,24.9062401915686,25.0073908355495,25.2906684650092,25.6323695673837,24.514702230849,25.3268389210592,25.0846769901041,25.4818882079915,24.4882565630407,24.930339562168,25.1080172560816,26.0198465929256,25.1242020461735,24.2191487524603,24.7850453232429,24.8624742390714,25.2016550773639,25.5456912760325,24.9470377481349,24.9150354028465,25.7727878595922,24.7759089153041,25.1318274652358,25.0805650664591,25.1171194500734,24.7270393539356,24.6837130517075,25.6216374933092
"sp|B0I1T2|MYO1G_HUMAN",22.1654325891632,23.0324946460844,22.1534289607586,22.4270948229927,22.9299535567513,22.0365558805235,23.0636859348599,23.3818713778413,21.9351463611635,20.2694191610966,22.7686969358516,23.017767881509,22.2792136967791,21.8803302357901,22.386356135204,23.3589261670984,21.431255378909,22.5091624466015,20.5985572124427,22.9724356486382,21.9546589586621,22.7401824257413,22.4997870430254,23.2377994409766,22.0764776802436,19.7499399123081,22.4592014125335,22.0337154176096,21.0598863663097,23.2562050844304,23.1884812742075,22.0253580286694,22.836228647467,22.1257346502943,21.0305810785269,22.1537504309888,21.595227882417,22.510821476068,21.5855324831816,20.9586758417834
"sp|O75347|TBCA_HUMAN",21.9136235171949,22.7005396394687,22.203832874787,22.1855525463593,21.6112338983261,22.1443302858075,22.3897481855463,20.5761887128365,23.3614280967034,22.9489332388039,21.3306888669835,22.3399879341549,22.7667319998774,22.3597412769542,22.5132964257502,22.1809085815322,23.1538890058594,21.515942361339,22.9521797221144,21.4686271510571,22.7044985607492,22.4938471444152,22.6965336165855,21.4762860983095,21.6272086766758,23.1903552207624,22.828262243523,22.5580704579964,21.9314536123936,21.5898482386017,22.2436615316467,22.4516758548765,21.1840673530212,22.3184621923175,22.8899427686298,22.4002998922009,22.8058590367135,22.0201022199652,23.1176870131126,22.2768760173086
"sp|P00325|ADH1B_HUMAN / sp|P07327|ADH1A_HUMAN / sp|P00326|ADH1G_HUMAN",19.7657896855549,20.6367521404598,19.5258150592468,20.5791173384917,19.7755053377715,18.896526546476,21.2734486891866,23.3017608281227,19.0481918586439,20.8231489952328,20.1594166293552,20.3303017180364,18.7135592539738,19.9592169131512,19.8109026773118,21.8015971948874,19.2952341672736,20.9785018842766,20.4813755887184,20.7922449355555,19.3983704759412,20.6564135896242,19.8115990005218,21.8449673963593,20.5145961766953,20.6981569968949,19.3504108497763,19.5648622016132,20.353132792297,19.4048149382838,21.0792575900903,20.2366744740995,21.1585678584773,18.2566111662148,20.6166132248119,18.5736094625573,20.1526441407475,20.6967740273643,20.3089453544401,20.3558548435643
"sp|P01011|AACT_HUMAN",20.9464685722271,20.4917501664766,20.2013763450498,19.60736663201,20.8791188216622,20.1346286449287,20.3466171201416,20.6204289598269,19.2135178822908,20.0949752455993,20.1846573899178,19.5280751678548,19.8622239639091,21.0984426907403,21.4102682829356,21.536687800831,19.8604960439813,21.6784054747967,21.656870531261,21.3830959416825,20.5014130916277,19.3821309757481,21.6357588971351,21.6211702074945,21.8081433853257,20.170877664958,21.0328783435695,21.4533117466745,21.2793516357068,21.2513401658249,21.3728606032701,20.0588094885355,19.0743442262896,21.0663718910242,21.8511284239317,21.9328131262105,21.2504168092535,22.571562506806,20.2735303229732,21.62389279779
"sp|P08574|CY1_HUMAN",21.904911926204,21.36070893191,22.4421927367785,21.4018198314986,22.1946315746895,22.332807614416,21.2572697547259,19.1293896940621,22.7094315418806,22.07972883771,21.2575004110816,22.0909975679495,22.2730526958853,22.0483288310711,22.123238708231,21.6323768373292,22.9007675006954,21.2679382104584,21.9399492682063,21.0845809485159,22.612731794371,22.1385453343924,22.7268866840938,21.4174686845012,22.2138057201994,23.3088125854198,22.445220951201,22.3089145595856,22.3844720274862,22.3254612551249,21.316246291113,22.6189796199741,20.5171097305877,22.3410215904754,21.176992138666,22.286169734276,22.1917457359381,20.904460395379,22.1095536123622,21.8252924367205
"sp|P13224|GP1BB_HUMAN",28.2127684797587,28.3324984224569,28.859163539091,28.2087677833193,28.3377632198952,28.4818580048568,27.9469178501764,26.3496191928734,28.7140571066106,28.2554098934028,27.9898459557729,28.2129605848637,28.5638066675889,28.3238045792954,28.2969123584264,27.8935124260541,28.721545912466,28.1977271895796,28.336092289179,27.6233246310529,28.4467983278827,28.5517114572358,28.4776562797456,27.7876291563197,28.5049177842417,29.078126607674,28.3006103207775,28.7826864365697,28.4763506896586,28.014120494918,27.9124853441198,28.5062620752609,27.2375247616189,28.492257580722,28.1117005822458,28.3002854546712,28.4348406788321,27.961760565112,28.7744037410598,28.1197567183843
"sp|P49593|PPM1F_HUMAN",23.002333640367,22.9701758909929,22.9999574641911,22.7400267069879,23.2890438151752,23.0375116429786,22.1352113944065,22.8198374746643,23.6303993358751,22.7151367837474,22.4359912518413,22.6533403556204,23.0163952430613,23.0372434673475,23.1804411494707,22.6920429700062,23.7106649801304,23.3606290472529,22.8186579118279,22.4544938366795,23.3107450873831,23.1167726637365,23.494800551845,22.7165807834849,22.6356761428187,23.9607834438593,22.9926329637813,23.4735528078699,22.9755311364669,22.4676151820522,22.1673806985543,23.2212212218529,22.0112146540808,23.4674180730739,22.9541438947688,23.0624814177323,23.0721532943279,22.9354377801245,23.2578762459654,23.4231667857966
"sp|Q13526|PIN1_HUMAN",18.6108076090864,19.9543861916034,19.8240981940901,18.9286422102299,20.1139676211323,20.6309425881732,15.3722747249783,22.5448612191778,20.7001456428681,20.0664360928912,21.2369111601484,18.4471723139187,19.9707315377482,19.3349988732469,19.9733027019854,19.4281125584608,20.1111027440422,19.4193620395606,20.3679779147155,20.8021753229807,19.2723026718134,20.9044683789084,18.1821529384923,19.8741214984793,21.2544771374996,20.541098385167,20.1673491149093,19.5483567673243,16.9496370462345,20.6194457310308,19.9708990121407,20.0553092268246,21.0013005515759,18.9615297074533,19.0552929160584,20.2397211152649,20.0591901374074,19.0894696727813,20.9713336388572,19.2644788213947
"sp|Q15118|PDK1_HUMAN",22.9959417148651,21.6004809146584,23.5063242239887,22.132769189786,23.6875346240971,23.4110460869524,21.8863504361868,22.1764084230912,20.3516613821762,23.3946773078,22.1095436318841,22.5405294363232,22.9107520906088,22.4794432358972,21.1090899593083,21.9309844794341,22.1569022332905,22.362228191113,22.9238133853597,21.6030438401429,22.7431841830529,21.8200758198034,22.0627634945175,21.1975139692191,21.5727367741658,23.3772750363925,23.2549322643942,22.5434940357632,21.6559994667205,21.6702902949393,22.1442935904882,21.073297290886,21.7923259893998,22.9906691924093,21.358869342904,22.2831759708538,21.9629447569292,20.3931415427515,22.1748017687084,21.4369204157129
"sp|Q9NRY4|RHG35_HUMAN",24.2923192200137,26.0876976936909,23.5555431211189,25.3348079899084,25.6928949301493,25.006644571232,24.5589582287798,25.9620060593487,25.7295112157963,24.6436539277439,24.9423680187826,25.2310080124366,24.440935246405,24.6820853441699,24.2444293498716,25.3966870893359,24.6802574394848,24.4838844712648,24.7508794441259,23.5431032807805,23.510345004474,24.633964412408,24.4186724281793,24.8125934262639,24.4935249667272,24.3578015796242,24.840236787372,24.9870885065645,25.0989381183765,25.8762234512648,24.1039637286167,24.9412382012115,24.6898739200026,24.3350359032095,25.4528409915728,24.7555055936677,25.0718514683261,25.307715682325,24.7831354629866,25.2780362624121
